EVENT_ID,CZ_NAME_STR,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,INJURIES_INDIRECT,DEATHS_INDIRECT,END_DATE,END_TIME
922522,Walton County,9/15/2020,1641,Flash Flood,0,0,0,0,0,0,9/16/2020,930
922523,Walton County,9/15/2020,1643,Flash Flood,0,0,0,0,0,0,9/16/2020,930
922525,Walton County,9/15/2020,1644,Flash Flood,0,0,0,0,0,0,9/16/2020,930
922526,Walton County,9/15/2020,1647,Flash Flood,0,0,0,0,0,0,9/16/2020,930
922527,Walton County,9/15/2020,1652,Flash Flood,0,0,0,0,0,0,9/16/2020,930
922529,Walton County,9/15/2020,1655,Flash Flood,0,0,0,0,0,0,9/16/2020,930
921346,Escambia County,9/15/2020,1907,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
921349,Escambia County,9/15/2020,2200,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
921370,Santa Rosa County,9/15/2020,2200,Flash Flood,0,0,0,0,0,0,9/16/2020,1145
922540,Bay County,9/16/2020,500,Flash Flood,0,0,1000000,0,0,0,9/16/2020,1700
922530,Walton County,9/16/2020,646,Flash Flood,0,0,0,0,0,0,9/16/2020,1700
922531,Walton County,9/16/2020,719,Flash Flood,0,0,0,0,0,0,9/16/2020,1700
920601,Gulf County,9/16/2020,723,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
920586,Bay County,9/16/2020,738,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920587,Bay County,9/16/2020,747,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920588,Bay County,9/16/2020,752,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920589,Bay County,9/16/2020,756,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920594,Washington County,9/16/2020,801,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
922532,Walton County,9/16/2020,804,Flash Flood,0,0,0,0,0,0,9/16/2020,1700
920595,Washington County,9/16/2020,808,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
920596,Washington County,9/16/2020,812,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
920597,Calhoun County,9/16/2020,853,Flash Flood,0,0,1000000,0,0,0,9/16/2020,1800
922533,Walton County,9/16/2020,911,Flash Flood,0,0,0,0,0,0,9/16/2020,1700
920590,Bay County,9/16/2020,914,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920614,Holmes County,9/16/2020,1010,Flash Flood,0,0,0,0,0,0,9/16/2020,2000
922535,Walton County,9/16/2020,1032,Flash Flood,0,0,0,0,0,0,9/16/2020,1700
920591,Bay County,9/16/2020,1035,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920604,Liberty County,9/16/2020,1104,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
920605,Liberty County,9/16/2020,1106,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
920592,Bay County,9/16/2020,1113,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
922536,Walton County,9/16/2020,1200,Flash Flood,0,0,11000000,0,0,0,9/16/2020,2100
922539,Washington County,9/16/2020,1200,Flash Flood,0,0,18500000,0,0,0,9/16/2020,2000
920598,Calhoun County,9/16/2020,1226,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
920593,Bay County,9/16/2020,1233,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920602,Gulf County,9/16/2020,1312,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
920599,Calhoun County,9/16/2020,1317,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
920603,Gulf County,9/16/2020,1349,Flash Flood,0,0,0,0,0,0,9/16/2020,1349
920615,Holmes County,9/16/2020,1440,Flash Flood,0,0,0,0,0,0,9/16/2020,2000
920616,Holmes County,9/16/2020,1442,Flash Flood,0,0,0,0,0,0,9/16/2020,2000
920617,Holmes County,9/16/2020,1445,Flash Flood,0,0,0,0,0,0,9/16/2020,2000
920618,Holmes County,9/16/2020,1448,Flash Flood,0,0,0,0,0,0,9/16/2020,2000
920607,Leon County,9/16/2020,1452,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
920619,Holmes County,9/16/2020,1500,Flash Flood,0,0,8500000,0,0,0,9/16/2020,2000
920609,Wakulla County,9/16/2020,1537,Flash Flood,0,0,0,0,0,0,9/16/2020,1700
920600,Gadsden County,9/16/2020,1553,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
920608,Jefferson County,9/16/2020,1735,Flash Flood,0,0,0,0,0,0,9/16/2020,1900
922540,Bay County,9/16/2020,500,Flash Flood,0,0,1000000,0,0,0,9/16/2020,1700
922530,Walton County,9/16/2020,646,Flash Flood,0,0,0,0,0,0,9/16/2020,1700
922531,Walton County,9/16/2020,719,Flash Flood,0,0,0,0,0,0,9/16/2020,1700
920601,Gulf County,9/16/2020,723,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
920586,Bay County,9/16/2020,738,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920587,Bay County,9/16/2020,747,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920588,Bay County,9/16/2020,752,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920589,Bay County,9/16/2020,756,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920594,Washington County,9/16/2020,801,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
922532,Walton County,9/16/2020,804,Flash Flood,0,0,0,0,0,0,9/16/2020,1700
920595,Washington County,9/16/2020,808,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
920596,Washington County,9/16/2020,812,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
920597,Calhoun County,9/16/2020,853,Flash Flood,0,0,1000000,0,0,0,9/16/2020,1800
922533,Walton County,9/16/2020,911,Flash Flood,0,0,0,0,0,0,9/16/2020,1700
920590,Bay County,9/16/2020,914,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920614,Holmes County,9/16/2020,1010,Flash Flood,0,0,0,0,0,0,9/16/2020,2000
922535,Walton County,9/16/2020,1032,Flash Flood,0,0,0,0,0,0,9/16/2020,1700
920591,Bay County,9/16/2020,1035,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920604,Liberty County,9/16/2020,1104,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
920605,Liberty County,9/16/2020,1106,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
920592,Bay County,9/16/2020,1113,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
922536,Walton County,9/16/2020,1200,Flash Flood,0,0,11000000,0,0,0,9/16/2020,2100
922539,Washington County,9/16/2020,1200,Flash Flood,0,0,18500000,0,0,0,9/16/2020,2000
920598,Calhoun County,9/16/2020,1226,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
920593,Bay County,9/16/2020,1233,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920602,Gulf County,9/16/2020,1312,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
920599,Calhoun County,9/16/2020,1317,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
920603,Gulf County,9/16/2020,1349,Flash Flood,0,0,0,0,0,0,9/16/2020,1349
920615,Holmes County,9/16/2020,1440,Flash Flood,0,0,0,0,0,0,9/16/2020,2000
920616,Holmes County,9/16/2020,1442,Flash Flood,0,0,0,0,0,0,9/16/2020,2000
920617,Holmes County,9/16/2020,1445,Flash Flood,0,0,0,0,0,0,9/16/2020,2000
920618,Holmes County,9/16/2020,1448,Flash Flood,0,0,0,0,0,0,9/16/2020,2000
920607,Leon County,9/16/2020,1452,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
920619,Holmes County,9/16/2020,1500,Flash Flood,0,0,8500000,0,0,0,9/16/2020,2000
920609,Wakulla County,9/16/2020,1537,Flash Flood,0,0,0,0,0,0,9/16/2020,1700
920600,Gadsden County,9/16/2020,1553,Flash Flood,0,0,0,0,0,0,9/16/2020,1800
920608,Jefferson County,9/16/2020,1735,Flash Flood,0,0,0,0,0,0,9/16/2020,1900
920412,Franklin County,9/27/2020,1300,Flash Flood,0,0,0,0,0,0,9/27/2020,1500
920413,Franklin County,9/27/2020,1400,Flash Flood,0,0,0,0,0,0,9/27/2020,1500
920412,Franklin County,9/27/2020,1300,Flash Flood,0,0,0,0,0,0,9/27/2020,1500
920413,Franklin County,9/27/2020,1400,Flash Flood,0,0,0,0,0,0,9/27/2020,1500
923909,Santa Rosa County,10/10/2020,1005,Flash Flood,0,0,0,0,0,0,10/10/2020,1200
923909,Santa Rosa County,10/10/2020,1005,Flash Flood,0,0,0,0,0,0,10/10/2020,1200
922928,Bay County,10/24/2020,1245,Flash Flood,0,0,0,0,0,0,10/24/2020,1330
922928,Bay County,10/24/2020,1245,Flash Flood,0,0,0,0,0,0,10/24/2020,1330
936499,Jefferson County,1/2/2021,852,Flash Flood,0,0,0,0,0,0,1/2/2021,1330
936500,Bay County,1/2/2021,1315,Flash Flood,0,0,0,0,0,0,1/2/2021,1415
942808,Bay County,2/9/2021,1007,Flood,0,0,0,0,0,0,2/9/2021,1200
953878,Walton County,4/9/2021,930,Flash Flood,0,0,0,0,0,0,4/9/2021,1130
953881,Bay County,4/9/2021,1045,Flash Flood,0,0,0,0,0,0,4/9/2021,1215
953879,Bay County,4/9/2021,1048,Flash Flood,0,0,0,0,0,0,4/9/2021,1130
953882,Bay County,4/9/2021,1100,Flash Flood,0,0,0,0,0,0,4/9/2021,1215
953883,Bay County,4/9/2021,1101,Flash Flood,0,0,0,0,0,0,4/9/2021,1215
956807,Santa Rosa County,4/10/2021,630,Flash Flood,0,0,0,0,0,0,4/10/2021,830
955060,Holmes County,4/24/2021,919,Flash Flood,0,0,0,0,0,0,4/24/2021,1145
955065,Holmes County,4/24/2021,919,Flash Flood,0,0,0,0,0,0,4/24/2021,1145
955064,Holmes County,4/24/2021,919,Flash Flood,0,0,0,0,0,0,4/24/2021,1145
955063,Holmes County,4/24/2021,919,Flash Flood,0,0,0,0,0,0,4/24/2021,1145
955062,Holmes County,4/24/2021,919,Flash Flood,0,0,0,0,0,0,4/24/2021,1145
955061,Holmes County,4/24/2021,919,Flash Flood,0,0,0,0,0,0,4/24/2021,1145
955066,Walton County,4/24/2021,1013,Flash Flood,0,0,0,0,0,0,4/24/2021,1145
955067,Walton County,4/24/2021,1015,Flash Flood,0,0,0,0,0,0,4/24/2021,1145
955071,Walton County,4/24/2021,1045,Flash Flood,0,0,0,0,0,0,4/24/2021,1145
955072,Walton County,4/24/2021,1045,Flash Flood,0,0,0,0,0,0,4/24/2021,1145
955070,Holmes County,4/24/2021,1345,Flash Flood,0,0,0,0,0,0,4/24/2021,1445
971779,Escambia County,6/19/2021,700,Flash Flood,0,0,0,0,0,0,6/19/2021,1100
971759,Escambia County,6/19/2021,700,Flash Flood,0,0,0,0,0,0,6/19/2021,1100
971765,Santa Rosa County,6/19/2021,700,Flash Flood,0,0,0,0,0,0,6/19/2021,1100
971741,Escambia County,6/19/2021,700,Flash Flood,0,0,0,0,0,0,6/19/2021,1000
967794,Gulf County,6/22/2021,530,Flood,0,0,0,0,0,0,6/22/2021,900
967797,Bay County,6/22/2021,554,Flood,0,0,0,0,0,0,6/22/2021,900
967795,Leon County,6/22/2021,648,Flood,0,0,0,0,0,0,6/22/2021,900
971315,Holmes County,7/12/2021,2000,Flood,0,0,0,0,0,0,7/12/2021,2300
971313,Walton County,7/12/2021,2059,Flood,0,0,0,0,0,0,7/12/2021,2300
971314,Holmes County,7/12/2021,2101,Flood,0,0,0,0,0,0,7/12/2021,2300
971312,Leon County,7/18/2021,1655,Flash Flood,0,0,0,0,0,0,7/18/2021,1730
980929,Bay County,8/16/2021,1430,Flash Flood,0,0,0,0,0,0,8/16/2021,1900
980934,Washington County,8/16/2021,1545,Flash Flood,0,0,0,0,0,0,8/16/2021,1900
980937,Washington County,8/16/2021,1545,Flash Flood,0,0,0,0,0,0,8/16/2021,1900
980945,Bay County,8/16/2021,1600,Flash Flood,0,0,0,0,0,0,8/16/2021,1900
980942,Bay County,8/16/2021,1600,Flash Flood,0,0,0,0,0,0,8/16/2021,1900
980940,Bay County,8/16/2021,1600,Flash Flood,0,0,0,0,0,0,8/16/2021,1900
980947,Bay County,8/16/2021,1600,Flash Flood,0,0,0,0,0,0,8/16/2021,1900
980946,Bay County,8/16/2021,1600,Flash Flood,0,0,100000,0,0,0,8/16/2021,1900
981019,Washington County,8/16/2021,1615,Flash Flood,0,0,0,0,0,0,8/16/2021,1900
981020,Bay County,8/16/2021,1652,Flash Flood,0,0,0,0,0,0,8/16/2021,1900
981021,Calhoun County,8/16/2021,1655,Flash Flood,0,0,0,0,0,0,8/16/2021,1900
981023,Washington County,8/16/2021,1658,Flash Flood,0,0,0,0,0,0,8/16/2021,1900
981024,Holmes County,8/16/2021,1703,Flash Flood,0,0,0,0,0,0,8/16/2021,2000
981026,Washington County,8/16/2021,1703,Flash Flood,0,0,0,0,0,0,8/16/2021,1900
981215,Washington County,8/16/2021,1745,Flash Flood,0,0,0,0,0,0,8/16/2021,1900
981027,Calhoun County,8/16/2021,1749,Flash Flood,0,0,0,0,0,0,8/16/2021,2000
981028,Calhoun County,8/16/2021,1753,Flash Flood,0,0,0,0,0,0,8/16/2021,2000
981029,Washington County,8/16/2021,1754,Flash Flood,0,0,0,0,0,0,8/16/2021,1900
981030,Holmes County,8/16/2021,1800,Flash Flood,0,0,0,0,0,0,8/16/2021,2000
981031,Calhoun County,8/16/2021,1800,Flash Flood,0,0,0,0,0,0,8/16/2021,1900
981157,Washington County,8/16/2021,1825,Flash Flood,0,0,0,0,0,0,8/16/2021,2000
981161,Washington County,8/16/2021,1830,Flash Flood,0,0,0,0,0,0,8/16/2021,2030
981162,Washington County,8/16/2021,1830,Flash Flood,0,0,0,0,0,0,8/16/2021,2030
981163,Washington County,8/16/2021,1839,Flash Flood,0,0,0,0,0,0,8/16/2021,2030
981211,Washington County,8/16/2021,1841,Flash Flood,0,0,0,0,0,0,8/16/2021,2015
981212,Washington County,8/16/2021,1845,Flash Flood,0,0,0,0,0,0,8/16/2021,2015
981217,Washington County,8/16/2021,1845,Flash Flood,0,0,0,0,0,0,8/16/2021,2015
981218,Washington County,8/16/2021,1845,Flash Flood,0,0,0,0,0,0,8/16/2021,2015
981216,Washington County,8/16/2021,1845,Flash Flood,0,0,0,0,0,0,8/16/2021,2015
981214,Washington County,8/16/2021,1845,Flash Flood,0,0,0,0,0,0,8/16/2021,2015
981213,Washington County,8/16/2021,1845,Flash Flood,0,0,0,0,0,0,8/16/2021,1845
981219,Washington County,8/16/2021,1900,Flash Flood,0,0,0,0,0,0,8/16/2021,2015
981220,Washington County,8/16/2021,1900,Flash Flood,0,0,0,0,0,0,8/16/2021,2015
981223,Washington County,8/16/2021,2000,Flood,0,0,11500000,0,0,0,8/17/2021,600
981224,Bay County,8/16/2021,2000,Flood,0,0,722000,0,0,0,8/17/2021,600
981519,Escambia County,8/29/2021,1541,Flash Flood,0,0,0,0,0,0,8/29/2021,2130
979564,Bay County,8/31/2021,1134,Flash Flood,0,0,0,0,0,0,8/31/2021,1345
982144,Bay County,9/8/2021,1710,Flash Flood,0,0,0,0,0,0,9/8/2021,2030
982145,Bay County,9/8/2021,1900,Flash Flood,0,0,0,0,0,0,9/8/2021,2030
982146,Leon County,9/9/2021,22,Flash Flood,0,0,0,0,0,0,9/9/2021,130
982147,Bay County,9/11/2021,1603,Flash Flood,0,0,0,0,0,0,9/11/2021,1645
987295,Escambia County,9/15/2021,1430,Flash Flood,0,0,0,0,0,0,9/15/2021,1800
987300,Santa Rosa County,9/16/2021,1340,Flash Flood,0,0,0,0,0,0,9/16/2021,1630
982149,Leon County,9/21/2021,1459,Flash Flood,0,0,0,0,0,0,9/21/2021,1545
982150,Leon County,9/21/2021,1500,Flash Flood,0,0,0,0,0,0,9/21/2021,1545
985952,Walton County,10/4/2021,800,Flash Flood,0,0,0,0,0,0,10/4/2021,1600
989707,Santa Rosa County,10/4/2021,845,Flash Flood,0,0,0,0,0,0,10/4/2021,1300
989708,Escambia County,10/5/2021,0,Flash Flood,0,0,0,0,0,0,10/5/2021,430
985953,Bay County,10/5/2021,515,Flash Flood,0,0,0,0,0,0,10/5/2021,645
985954,Bay County,10/7/2021,425,Flash Flood,0,0,0,0,0,0,10/7/2021,530
985955,Bay County,10/7/2021,430,Flash Flood,0,0,0,0,0,0,10/7/2021,715
985959,Bay County,10/7/2021,500,Flash Flood,0,0,0,0,0,0,10/7/2021,530
985956,Washington County,10/7/2021,507,Flash Flood,0,0,0,0,0,0,10/7/2021,715
985957,Bay County,10/7/2021,529,Flash Flood,0,0,0,0,0,0,10/7/2021,715
985958,Bay County,10/7/2021,530,Flash Flood,0,0,0,0,0,0,10/7/2021,600
985960,Bay County,10/7/2021,540,Flash Flood,0,0,0,0,0,0,10/7/2021,715
985961,Bay County,10/7/2021,545,Flash Flood,0,0,0,0,0,0,10/7/2021,745
985962,Bay County,10/7/2021,545,Flash Flood,0,0,0,0,0,0,10/7/2021,715
985963,Bay County,10/7/2021,552,Flash Flood,0,0,0,0,0,0,10/7/2021,745
985964,Bay County,10/7/2021,600,Flash Flood,0,0,0,0,0,0,10/7/2021,745
985981,Bay County,10/7/2021,600,Flash Flood,0,0,0,0,0,0,10/7/2021,715
985980,Bay County,10/7/2021,600,Flash Flood,0,0,0,0,0,0,10/7/2021,715
985979,Bay County,10/7/2021,600,Flash Flood,0,0,0,0,0,0,10/7/2021,715
985978,Bay County,10/7/2021,600,Flash Flood,0,0,0,0,0,0,10/7/2021,715
985977,Bay County,10/7/2021,600,Flash Flood,0,0,0,0,0,0,10/7/2021,715
985976,Bay County,10/7/2021,600,Flash Flood,0,0,0,0,0,0,10/7/2021,715
